"rules","support","confidence","lift"
"39","{0553213156} => {0553213148}",0.000235418751103525,0.8,1132.73333333333
"40","{0553269224} => {0553213180}",0.000196182292586271,0.769230769230769,1867.14285714286
"41","{0553213180} => {0553213148}",0.000294273438879407,0.714285714285714,1011.36904761905
"42","{0804119716} => {0804119708}",0.00013732760481039,0.875,4054.67045454545
"43","{084395048X} => {0515135216}",0.000156945834069017,0.727272727272727,2851.63636363636
"44","{0505524503} => {0515135216}",0.00013732760481039,0.777777777777778,3049.66666666667
"45","{0345350588} => {0345347536}",0.00013732760481039,0.777777777777778,1982.28333333333
"46","{0786918055} => {0786918063}",0.000156945834069017,1,5663.66666666667
"47","{0786918063} => {0786918055}",0.000156945834069017,0.888888888888889,5663.66666666667
"48","{0451456734} => {0451456718}",0.00013732760481039,0.777777777777778,2202.53703703704
"49","{0553560719} => {0553296124}",0.000156945834069017,0.727272727272727,2851.63636363636
"50","{0380752867} => {0345322215}",0.00013732760481039,0.777777777777778,3303.80555555556
"51","{0380752867} => {0380752859}",0.00013732760481039,0.777777777777778,3049.66666666667
"52","{0842332286} => {0842329277}",0.000156945834069017,0.8,1772.97391304348
"53","{0842332286} => {0842329250}",0.00013732760481039,0.7,1049.44411764706
"54","{0842332286} => {0842329218}",0.00013732760481039,0.7,686.175
"55","{0786918047} => {0786918063}",0.00013732760481039,0.875,4955.70833333333
"56","{0786918063} => {0786918047}",0.00013732760481039,0.777777777777778,4955.70833333333
"57","{0345322215} => {0345322231}",0.000176564063327644,0.75,2940.75
"58","{0441328008} => {0441172717}",0.00013732760481039,0.875,825.951388888889
"59","{0345358805} => {0345338715}",0.00013732760481039,0.7,3243.73636363636
"60","{0345358805} => {0345363310}",0.00013732760481039,0.7,3568.11
"61","{0345363310} => {0345358805}",0.00013732760481039,0.7,3568.11
"62","{0345358805} => {0345377591}",0.00013732760481039,0.7,3243.73636363636
"63","{0345358805} => {0345352661}",0.000156945834069017,0.8,3136.8
"64","{0345358805} => {0345369351}",0.00013732760481039,0.7,2744.7
"65","{0452267404} => {0452262143}",0.00013732760481039,1,2682.78947368421
"66","{0345338715} => {0345335651}",0.000156945834069017,0.727272727272727,2851.63636363636
"67","{0345335651} => {0345335511}",0.000215800521844898,0.846153846153846,2270.05263157895
"68","{0441294677} => {0441104029}",0.00013732760481039,0.7,2744.7
"69","{0441294677} => {0441172695}",0.00013732760481039,0.7,2378.74
"70","{0345322231} => {0345313151}",0.000196182292586271,0.769230769230769,2063.68421052632
"71","{0880381744} => {0880381736}",0.000176564063327644,0.9,2293.785
"72","{0345338715} => {0345335457}",0.000176564063327644,0.818181818181818,3208.09090909091
"73","{0345338715} => {0345335708}",0.000196182292586271,0.909090909090909,3564.54545454545
"74","{0345335708} => {0345338715}",0.000196182292586271,0.769230769230769,3564.54545454545
"75","{0345338715} => {0345335511}",0.000176564063327644,0.818181818181818,2195.00956937799
"76","{0345335457} => {0345335511}",0.000215800521844898,0.846153846153846,2270.05263157895
"77","{0373218257} => {0373835922}",0.00013732760481039,0.7,2378.74
"78","{0373218257} => {0515136379}",0.00013732760481039,0.7,914.9
"79","{0064408647} => {0064408655}",0.000196182292586271,0.714285714285714,2275.58035714286
"80","{0345318854} => {0345313151}",0.000215800521844898,0.785714285714286,2107.90601503759
"81","{0373218974} => {0373835922}",0.00013732760481039,0.7,2378.74
"82","{1551669293} => {1551667193}",0.000176564063327644,0.818181818181818,2978.94155844156
"83","{044900483X} => {0449912558}",0.00013732760481039,0.7,1151.00322580645
"84","{3551551693} => {3551551685}",0.00013732760481039,0.7,3964.56666666667
"85","{3551551685} => {3551551693}",0.00013732760481039,0.777777777777778,3964.56666666667
"86","{3551551693} => {3551551936}",0.000156945834069017,0.8,4077.84
"87","{3551551936} => {3551551693}",0.000156945834069017,0.8,4077.84
"88","{0590484753} => {0590457225}",0.00013732760481039,0.777777777777778,2831.83333333333
"89","{0786915897} => {0786916095}",0.00013732760481039,0.777777777777778,3964.56666666667
"90","{0786916095} => {0786915897}",0.00013732760481039,0.7,3964.56666666667
"91","{0786915897} => {0786915749}",0.00013732760481039,0.777777777777778,2643.04444444444
"92","{0786916095} => {0786915749}",0.000176564063327644,0.9,3058.38
"93","{0345391829} => {0345391810}",0.000176564063327644,0.75,1529.19
"94","{0679879250} => {0679879242}",0.00013732760481039,0.7,2230.06875
"95","{1563890895} => {1563890119}",0.00013732760481039,0.875,2787.5859375
"96","{0553572946} => {0553572989}",0.00013732760481039,0.777777777777778,3964.56666666667
"97","{0553572989} => {0553572946}",0.00013732760481039,0.7,3964.56666666667
"98","{0553572946} => {0553283685}",0.00013732760481039,0.777777777777778,2086.61403508772
"99","{0671739735} => {0671739743}",0.00013732760481039,0.875,4955.70833333333
"100","{0671739743} => {0671739735}",0.00013732760481039,0.777777777777778,4955.70833333333
"101","{0842329161} => {0842329218}",0.00013732760481039,0.777777777777778,762.416666666667
"102","{0842329161} => {0842332251}",0.00013732760481039,0.777777777777778,1651.90277777778
"103","{0842329145} => {0842329218}",0.00013732760481039,0.875,857.71875
"104","{0689710887} => {0689711522}",0.00013732760481039,0.777777777777778,3964.56666666667
"105","{0689711522} => {0689710887}",0.00013732760481039,0.7,3964.56666666667
"106","{0345356365} => {0345285549}",0.00013732760481039,0.7,2548.65
"107","{0515134473} => {051513452X}",0.000176564063327644,0.818181818181818,3791.38016528926
"108","{051513452X} => {0515134473}",0.000176564063327644,0.818181818181818,3791.38016528926
"109","{0515134473} => {0515134481}",0.000196182292586271,0.909090909090909,3564.54545454545
"110","{0515134481} => {0515134473}",0.000196182292586271,0.769230769230769,3564.54545454545
"111","{0515134473} => {0515134465}",0.000176564063327644,0.818181818181818,3208.09090909091
"112","{0515134511} => {0515134473}",0.00013732760481039,0.777777777777778,3604.15151515152
"113","{0515134473} => {0515134457}",0.000196182292586271,0.909090909090909,3564.54545454545
"114","{0515134457} => {0515134473}",0.000196182292586271,0.769230769230769,3564.54545454545
"115","{051513452X} => {0515134481}",0.000176564063327644,0.818181818181818,3208.09090909091
"116","{051513452X} => {0515134465}",0.000176564063327644,0.818181818181818,3208.09090909091
"117","{0515134511} => {051513452X}",0.00013732760481039,0.777777777777778,3604.15151515152
"118","{051513452X} => {0515134457}",0.000176564063327644,0.818181818181818,3208.09090909091
"119","{051513452X} => {0515134449}",0.000156945834069017,0.727272727272727,3089.27272727273
"120","{0373484909} => {0373484887}",0.000156945834069017,0.727272727272727,3370.11570247934
"121","{0373484887} => {0373484909}",0.000156945834069017,0.727272727272727,3370.11570247934
"122","{0552525863} => {0552526495}",0.00013732760481039,0.875,4054.67045454545
"123","{0515134481} => {0515134465}",0.000215800521844898,0.846153846153846,3317.76923076923
"124","{0515134465} => {0515134481}",0.000215800521844898,0.846153846153846,3317.76923076923
"125","{0515134511} => {0515134481}",0.000156945834069017,0.888888888888889,3485.33333333333
"126","{0515134481} => {0515134457}",0.000215800521844898,0.846153846153846,3317.76923076923
"127","{0515134457} => {0515134481}",0.000215800521844898,0.846153846153846,3317.76923076923
"128","{0373484887} => {051513287X}",0.000156945834069017,0.727272727272727,553.302578018996
"129","{0515134511} => {0515134465}",0.000156945834069017,0.888888888888889,3485.33333333333
"130","{0515134465} => {0515134457}",0.000196182292586271,0.769230769230769,3016.15384615385
"131","{0515134457} => {0515134465}",0.000196182292586271,0.769230769230769,3016.15384615385
"132","{0515134465} => {0515134449}",0.000196182292586271,0.769230769230769,3267.5
"133","{0515134449} => {0515134465}",0.000196182292586271,0.833333333333333,3267.5
"134","{0880381752} => {0880381736}",0.00013732760481039,0.875,2230.06875
"135","{0515134511} => {0515134457}",0.000176564063327644,1,3921
"136","{0515134511} => {0515134449}",0.000156945834069017,0.888888888888889,3775.77777777778
"137","{0515134511} => {0515134503}",0.000156945834069017,0.888888888888889,4119.0303030303
"138","{0515134503} => {0515134511}",0.000156945834069017,0.727272727272727,4119.0303030303
"139","{0515134511} => {0515133876}",0.00013732760481039,0.777777777777778,2332.09803921569
"140","{0515134503} => {0515134457}",0.000156945834069017,0.727272727272727,2851.63636363636
"141","{0345363310} => {0345377591}",0.00013732760481039,0.7,3243.73636363636
"142","{0345363310} => {0345352661}",0.000156945834069017,0.8,3136.8
"143","{0345363310} => {0345369351}",0.000156945834069017,0.8,3136.8
"144","{0345377591} => {0345352661}",0.000156945834069017,0.727272727272727,2851.63636363636
"145","{0345377591} => {0345369351}",0.000156945834069017,0.727272727272727,2851.63636363636
"146","{0613329740} => {0613325419}",0.00013732760481039,0.777777777777778,4405.07407407407
"147","{0613325419} => {0613329740}",0.00013732760481039,0.777777777777778,4405.07407407407
"148","{0930289595} => {1563890119}",0.000196182292586271,0.833333333333333,2654.84375
"149","{0441007813} => {0441002935}",0.000196182292586271,0.714285714285714,1654.96753246753
"150","{0345352661} => {0345369351}",0.000196182292586271,0.769230769230769,3016.15384615385
"151","{0345369351} => {0345352661}",0.000196182292586271,0.769230769230769,3016.15384615385
"152","{0440406498} => {0440407028}",0.00013732760481039,0.777777777777778,3303.80555555556
"153","{0886774012} => {0886774268}",0.000156945834069017,0.8,3136.8
"154","{0886774012} => {0886773520}",0.000156945834069017,0.8,2038.92
"155","{0064471098} => {0064471071}",0.000196182292586271,0.833333333333333,3267.5
"156","{0064471071} => {0064471098}",0.000196182292586271,0.769230769230769,3267.5
"157","{0064471098} => {006447108X}",0.000176564063327644,0.75,2730.69642857143
"158","{0064471098} => {0064471055}",0.000196182292586271,0.833333333333333,2359.86111111111
"159","{0064471098} => {0064471063}",0.000196182292586271,0.833333333333333,1930.79545454545
"160","{0064471098} => {0064471101}",0.000176564063327644,0.75,1274.325
"161","{0812550307} => {0812513738}",0.000196182292586271,0.833333333333333,2654.84375
"162","{0886774268} => {0886773520}",0.000196182292586271,0.769230769230769,1960.5
"163","{067082982X} => {0670839531}",0.000156945834069017,0.727272727272727,1685.05785123967
"164","{0812548094} => {0812551478}",0.000196182292586271,0.714285714285714,2427.28571428571
"165","{0064400077} => {0064400085}",0.000156945834069017,0.8,4530.93333333333
"166","{0064400085} => {0064400077}",0.000156945834069017,0.888888888888889,4530.93333333333
"167","{0064471071} => {006447108X}",0.000215800521844898,0.846153846153846,3080.78571428571
"168","{006447108X} => {0064471071}",0.000215800521844898,0.785714285714286,3080.78571428571
"169","{0064471071} => {0064471055}",0.000235418751103525,0.923076923076923,2614
"170","{0064471071} => {0064471063}",0.000235418751103525,0.923076923076923,2138.72727272727
"171","{0064471071} => {0064471101}",0.000196182292586271,0.769230769230769,1307
"172","{0671873202} => {0671873199}",0.00013732760481039,0.777777777777778,4955.70833333333
"173","{0671873199} => {0671873202}",0.00013732760481039,0.875,4955.70833333333
"174","{0671873202} => {0671729462}",0.00013732760481039,0.777777777777778,3303.80555555556
"175","{0671873202} => {0671534734}",0.00013732760481039,0.777777777777778,3049.66666666667
"176","{0671873202} => {0671695142}",0.000156945834069017,0.888888888888889,3236.38095238095
"177","{0671873202} => {0671759345}",0.000156945834069017,0.888888888888889,2665.25490196078
"178","{0671873202} => {0671695169}",0.00013732760481039,0.777777777777778,2332.09803921569
"179","{0671873202} => {0671534718}",0.00013732760481039,0.777777777777778,2332.09803921569
"180","{0804119724} => {0804119716}",0.00013732760481039,0.7,4460.1375
"181","{0804119716} => {0804119724}",0.00013732760481039,0.875,4460.1375
"182","{0671873210} => {0671759345}",0.00013732760481039,0.7,2098.88823529412
"183","{0671873210} => {0671695126}",0.00013732760481039,0.7,2378.74
"184","{0671873210} => {0671759361}",0.00013732760481039,0.7,3243.73636363636
"185","{006447108X} => {0064471055}",0.000215800521844898,0.785714285714286,2225.0119047619
"186","{006447108X} => {0064471063}",0.000255036980362153,0.928571428571429,2151.45779220779
"187","{006447108X} => {0064471101}",0.000196182292586271,0.714285714285714,1213.64285714286
"188","{0671873199} => {0671695142}",0.00013732760481039,0.875,3185.8125
"189","{0671873199} => {0671759345}",0.000156945834069017,1,2998.41176470588
"190","{0671873199} => {0671695169}",0.00013732760481039,0.875,2623.61029411765
"191","{0671873199} => {0671759361}",0.00013732760481039,0.875,4054.67045454545
"192","{0812513711} => {0812517725}",0.000176564063327644,0.75,2248.80882352941
"193","{0812517725} => {0812511816}",0.000235418751103525,0.705882352941177,877.583931133429
"194","{0345335708} => {0345335511}",0.000196182292586271,0.769230769230769,2063.68421052632
"195","{0553280945} => {0553250531}",0.000294273438879407,0.789473684210526,838.371710526316
"196","{0345409671} => {0345337662}",0.00027465520962078,0.7,217.567682926829
"197","{0064400085} => {0064400069}",0.00013732760481039,0.777777777777778,3964.56666666667
"198","{0064400069} => {0064400085}",0.00013732760481039,0.7,3964.56666666667
"199","{0064400085} => {0064400034}",0.00013732760481039,0.777777777777778,3303.80555555556
"200","{0064400085} => {0064400050}",0.00013732760481039,0.777777777777778,2831.83333333333
"201","{0064400085} => {0064400042}",0.00013732760481039,0.777777777777778,2477.85416666667
"202","{0064400085} => {0064400026}",0.00013732760481039,0.777777777777778,2332.09803921569
"203","{0064471055} => {0064471063}",0.00027465520962078,0.777777777777778,1802.07575757576
"204","{0064400069} => {0064400034}",0.00013732760481039,0.7,2973.425
"205","{0064400069} => {0064400050}",0.00013732760481039,0.7,2548.65
"206","{0064400069} => {0064400042}",0.000156945834069017,0.8,2548.65
"207","{0064400069} => {0064400026}",0.000156945834069017,0.8,2398.72941176471
"208","{0425163717} => {0425157628}",0.000156945834069017,0.727272727272727,2180.66310160428
"209","{0451190521} => {0451190564}",0.000294273438879407,0.833333333333333,1930.79545454545
"210","{0451190564} => {0451190548}",0.000372746355913915,0.863636363636364,2001.00619834711
"211","{0451190548} => {0451190564}",0.000372746355913915,0.863636363636364,2001.00619834711
"212","{0451190564} => {0451190491}",0.000392364585172542,0.909090909090909,1716.26262626263
"213","{0451190491} => {0451190564}",0.000392364585172542,0.740740740740741,1716.26262626263
"214","{0451190572} => {0451190564}",0.00027465520962078,0.7,1621.86818181818
"215","{0451190556} => {0451190564}",0.00027465520962078,0.777777777777778,1802.07575757576
"216","{0886775426} => {0886775957}",0.00013732760481039,0.875,5575.171875
"217","{0886775957} => {0886775426}",0.00013732760481039,0.875,5575.171875
"218","{0886775426} => {0886774829}",0.00013732760481039,0.875,4460.1375
"219","{0886774829} => {0886775426}",0.00013732760481039,0.7,4460.1375
"220","{0451190521} => {0451190548}",0.000294273438879407,0.833333333333333,1930.79545454545
"221","{0451190521} => {0451190491}",0.00027465520962078,0.777777777777778,1468.35802469136
"222","{0451190521} => {0451190572}",0.00027465520962078,0.777777777777778,1982.28333333333
"223","{0451190572} => {0451190521}",0.00027465520962078,0.7,1982.28333333333
"224","{0451190521} => {0451190556}",0.000255036980362153,0.722222222222222,2045.21296296296
"225","{0451190556} => {0451190521}",0.000255036980362153,0.722222222222222,2045.21296296296
"226","{0886775957} => {0886774829}",0.000156945834069017,1,5097.3
"227","{0886774829} => {0886775957}",0.000156945834069017,0.8,5097.3
"228","{0618002243} => {0618002235}",0.000196182292586271,0.833333333333333,2498.67647058824
"229","{0618002243} => {0618002227}",0.000176564063327644,0.75,1529.19
"230","{0671759329} => {0671695142}",0.00013732760481039,0.7,2548.65
"231","{0671759329} => {0671759345}",0.00013732760481039,0.7,2098.88823529412
"232","{0671759329} => {0671695126}",0.000156945834069017,0.8,2718.56
"233","{0671759329} => {0671695169}",0.00013732760481039,0.7,2098.88823529412
"234","{0515134503} => {0515133876}",0.000156945834069017,0.727272727272727,2180.66310160428
"235","{0836218663} => {0836220889}",0.00013732760481039,0.875,2230.06875
"236","{0836218663} => {0836218256}",0.00013732760481039,0.875,2787.5859375
"237","{0836218663} => {0836221362}",0.00013732760481039,0.875,2973.425
"238","{0671759361} => {0671759345}",0.000156945834069017,0.727272727272727,2180.66310160428
"239","{0373218435} => {0373835922}",0.000176564063327644,0.818181818181818,2780.34545454545
"240","{0451190548} => {0451190491}",0.000372746355913915,0.863636363636364,1630.4494949495
"241","{0451190491} => {0451190548}",0.000372746355913915,0.703703703703704,1630.44949494949
"242","{0451190548} => {0451190572}",0.000313891668138034,0.727272727272727,1853.56363636364
"243","{0451190572} => {0451190548}",0.000313891668138034,0.8,1853.56363636364
"244","{0451190556} => {0451190548}",0.000294273438879407,0.833333333333333,1930.79545454545
"245","{0064408639} => {0064408647}",0.000215800521844898,0.733333333333333,2670.01428571429
"246","{0064408647} => {0064408639}",0.000215800521844898,0.785714285714286,2670.01428571429
"247","{0064408639} => {0064407683}",0.000215800521844898,0.733333333333333,1967.37894736842
"248","{0441005748} => {0441002935}",0.00027465520962078,0.736842105263158,1707.22966507177
"249","{0451190572} => {0451190491}",0.000313891668138034,0.8,1510.31111111111
"250","{0451190556} => {0451190491}",0.000294273438879407,0.833333333333333,1573.24074074074
"251","{0425153789} => {0425160394}",0.000176564063327644,0.75,3185.8125
"252","{0425160394} => {0425153789}",0.000176564063327644,0.75,3185.8125
"253","{0425153789} => {0425157628}",0.000176564063327644,0.75,2248.80882352941
"254","{0842329269} => {0842329242}",0.000392364585172542,0.740740740740741,943.944444444444
"255","{0064408647} => {0064407691}",0.000215800521844898,0.785714285714286,2503.13839285714
"256","{0064408647} => {0064407683}",0.000196182292586271,0.714285714285714,1916.27819548872
"257","{0064408647} => {0064407675}",0.000215800521844898,0.785714285714286,1335.00714285714
"258","{0064408647} => {0064407667}",0.000215800521844898,0.785714285714286,580.437888198758
"259","{0836217357} => {0836217691}",0.00013732760481039,0.7,2098.88823529412
"260","{0064407691} => {0064407675}",0.000235418751103525,0.75,1274.325
"261","{0451190572} => {0451190556}",0.00027465520962078,0.7,1982.28333333333
"262","{0451190556} => {0451190572}",0.00027465520962078,0.777777777777778,1982.28333333333
"263","{0064407683} => {0064407667}",0.000294273438879407,0.789473684210526,583.215102974828
"264","{0425160394} => {0425157628}",0.000176564063327644,0.75,2248.80882352941
"265","{0671534726} => {0671534718}",0.000196182292586271,0.714285714285714,2141.72268907563
"266","{0842329250} => {0842329218}",0.000470837502207051,0.705882352941177,691.941176470588
"267","{0553289322} => {0671744216}",0.00013732760481039,0.875,2123.875
"268","{0394890485} => {0152567089}",0.000176564063327644,1,5097.3
"269","{0152567089} => {0394890485}",0.000176564063327644,0.9,5097.3
"270","{0394890485} => {0064440508}",0.000176564063327644,1,3640.92857142857
"271","{0152567089} => {0064440508}",0.000196182292586271,1,3640.92857142857
"272","{0064440508} => {0152567089}",0.000196182292586271,0.714285714285714,3640.92857142857
"273","{0811802981} => {0811801802}",0.00027465520962078,0.7,1372.35
"274","{0811802981} => {0877017883}",0.00027465520962078,0.7,1115.034375
"275","{0553269224} => {0553213172}",0.000215800521844898,0.846153846153846,2156.55
"276","{0553269224} => {0553213164}",0.000196182292586271,0.769230769230769,1867.14285714286
"277","{0553269224} => {0553213148}",0.000215800521844898,0.846153846153846,1198.08333333333
"278","{0515094773} => {0515103969}",0.00013732760481039,0.7,3568.11
"279","{0515103969} => {0515094773}",0.00013732760481039,0.7,3568.11
"280","{0671737600} => {0671795538}",0.000156945834069017,0.727272727272727,2180.66310160428
"281","{0380753022} => {0380756293}",0.000156945834069017,0.8,3707.12727272727
"282","{0380756293} => {0380753022}",0.000156945834069017,0.727272727272727,3707.12727272727
"283","{0671880608} => {051513287X}",0.00013732760481039,0.7,532.553731343284
"284","{0811801802} => {0877017883}",0.000372746355913915,0.730769230769231,1164.046875
"285","{0671744208} => {0671744216}",0.000156945834069017,0.727272727272727,1765.2987012987
"286","{0425168131} => {0425173631}",0.000156945834069017,0.727272727272727,2471.41818181818
"287","{0553213172} => {0553213148}",0.000313891668138034,0.8,1132.73333333333
"288","{0515124214} => {0515121843}",0.00027465520962078,0.7,1230.38275862069
"289","{0515124214} => {051512317X}",0.00027465520962078,0.7,1486.7125
"290","{0553213164} => {0553213148}",0.000313891668138034,0.761904761904762,1078.79365079365
"291","{0380820838} => {0060513640}",0.00013732760481039,1,2682.78947368421
"292","{0505524503} => {084395048X}",0.00013732760481039,0.777777777777778,3604.15151515152
"293","{084395048X} => {0843949945}",0.000156945834069017,0.727272727272727,2851.63636363636
"294","{0441009239} => {0441010512}",0.000235418751103525,0.75,2012.09210526316
"295","{0505524503} => {0843949945}",0.000156945834069017,0.888888888888889,3485.33333333333
"296","{0505524473,084394952X} => {0505523892}",0.00013732760481039,1,4247.75
"297","{0505523892,0505524473} => {084394952X}",0.00013732760481039,1,4247.75
"298","{0505523892,084394952X} => {0505524473}",0.00013732760481039,0.875,4955.70833333333
"299","{0505524473,084394952X} => {0505523752}",0.00013732760481039,1,3921
"300","{0505523752,0505524473} => {084394952X}",0.00013732760481039,1,4247.75
"301","{0505523752,084394952X} => {0505524473}",0.00013732760481039,0.875,4955.70833333333
"302","{0505524473,084394952X} => {0505524090}",0.00013732760481039,1,3640.92857142857
"303","{0505524090,0505524473} => {084394952X}",0.00013732760481039,1,4247.75
"304","{0505524090,084394952X} => {0505524473}",0.00013732760481039,0.875,4955.70833333333
"305","{0505524473,084394952X} => {0843949945}",0.00013732760481039,1,3921
"306","{0505524473,0843949945} => {084394952X}",0.00013732760481039,0.875,3716.78125
"307","{084394952X,0843949945} => {0505524473}",0.00013732760481039,0.777777777777778,4405.07407407407
"308","{0505523892,0505524473} => {0505523752}",0.00013732760481039,1,3921
"309","{0505523752,0505524473} => {0505523892}",0.00013732760481039,1,4247.75
"310","{0505523892,0505524473} => {0505524090}",0.00013732760481039,1,3640.92857142857
"311","{0505524090,0505524473} => {0505523892}",0.00013732760481039,1,4247.75
"312","{0505523892,0505524473} => {0843949945}",0.00013732760481039,1,3921
"313","{0505524473,0843949945} => {0505523892}",0.00013732760481039,0.875,3716.78125
"314","{0505523892,0843949945} => {0505524473}",0.00013732760481039,0.875,4955.70833333333
"315","{0505523752,0505524473} => {0505524090}",0.00013732760481039,1,3640.92857142857
"316","{0505524090,0505524473} => {0505523752}",0.00013732760481039,1,3921
"317","{0505523752,0505524473} => {0843949945}",0.00013732760481039,1,3921
"318","{0505524473,0843949945} => {0505523752}",0.00013732760481039,0.875,3430.875
"319","{0505523752,0843949945} => {0505524473}",0.00013732760481039,0.875,4955.70833333333
"320","{0505524090,0505524473} => {0843949945}",0.00013732760481039,1,3921
"321","{0505524473,0843949945} => {0505524090}",0.00013732760481039,0.875,3185.8125
"322","{0505524090,0843949945} => {0505524473}",0.00013732760481039,0.875,4955.70833333333
"323","{0505524473,0515135216} => {0843949945}",0.00013732760481039,1,3921
"324","{0505524473,0843949945} => {0515135216}",0.00013732760481039,0.875,3430.875
"325","{0515135216,0843949945} => {0505524473}",0.00013732760481039,0.777777777777778,4405.07407407407
"326","{0553213156,0553269216} => {0553213180}",0.00013732760481039,0.777777777777778,1887.88888888889
"327","{0553213180,0553269216} => {0553213156}",0.00013732760481039,0.7,2378.74
"328","{0553213156,0553213180} => {0553269216}",0.00013732760481039,0.777777777777778,3049.66666666667
"329","{0553213156,0553269216} => {0553269224}",0.00013732760481039,0.777777777777778,3049.66666666667
"330","{0553269216,0553269224} => {0553213156}",0.00013732760481039,0.875,2973.425
"331","{0553213156,0553269224} => {0553269216}",0.00013732760481039,0.875,3430.875
"332","{0553213156,0553269216} => {0553213172}",0.00013732760481039,0.777777777777778,1982.28333333333
"333","{0553213172,0553269216} => {0553213156}",0.00013732760481039,0.875,2973.425
"334","{0553213156,0553213172} => {0553269216}",0.00013732760481039,0.777777777777778,3049.66666666667
"335","{0553213156,0553269216} => {0553213164}",0.000156945834069017,0.888888888888889,2157.5873015873
"336","{0553213164,0553269216} => {0553213156}",0.000156945834069017,0.8,2718.56
"337","{0553213156,0553269216} => {0553213148}",0.00013732760481039,0.777777777777778,1101.26851851852
"338","{0553213148,0553269216} => {0553213156}",0.00013732760481039,0.777777777777778,2643.04444444444
"339","{0553213180,0553269216} => {0553269224}",0.000156945834069017,0.8,3136.8
"340","{0553269216,0553269224} => {0553213180}",0.000156945834069017,1,2427.28571428571
"341","{0553213180,0553269224} => {0553269216}",0.000156945834069017,0.8,3136.8
"342","{0553213180,0553269216} => {0553213172}",0.000156945834069017,0.8,2038.92
"343","{0553213172,0553269216} => {0553213180}",0.000156945834069017,1,2427.28571428571
"344","{0553213180,0553269216} => {0553213164}",0.000176564063327644,0.9,2184.55714285714
"345","{0553213164,0553269216} => {0553213180}",0.000176564063327644,0.9,2184.55714285714
"346","{0553213180,0553269216} => {0553213148}",0.000176564063327644,0.9,1274.325
"347","{0553213148,0553269216} => {0553213180}",0.000176564063327644,1,2427.28571428571
"348","{0553269216,0553269224} => {0553213172}",0.000156945834069017,1,2548.65
"349","{0553213172,0553269216} => {0553269224}",0.000156945834069017,1,3921
"350","{0553213172,0553269224} => {0553269216}",0.000156945834069017,0.727272727272727,2851.63636363636
"351","{0553269216,0553269224} => {0553213164}",0.000156945834069017,1,2427.28571428571
